1,1733763680.2987978,-10281,22018,-9918
2,1733763680.3002307,-1406,3271,-1822
0,1733763680.32059,3938,-7570,10794
1,1733763680.3307862,-5933,21720,-10481
2,1733763680.3324833,-806,3488,-905
0,1733763680.3535106,1784,-7115,5826
1,1733763680.3547583,1133,13845,-555
2,1733763680.3645089,-266,2818,50
0,1733763680.3864949,-727,-1467,-1523
1,1733763680.3882265,235,20479,-1992
2,1733763680.3972504,26,1305,-489
0,1733763680.419339,-3636,15525,-5220
1,1733763680.4210606,-10521,30483,-10517
2,1733763680.4223928,-1585,3634,-2235
0,1733763680.443006,3796,-7736,10772
1,1733763680.4531624,-4056,22070,-12122
2,1733763680.4543562,-880,3461,-1041
0,1733763680.475953,478,-6555,4155
1,1733763680.4773188,1945,10754,-2567
2,1733763680.486416,175,2522,-218
0,1733763680.5088878,-1469,-2674,239
1,1733763680.5101678,526,22313,-1978
2,1733763680.5193493,-176,1755,-461
0,1733763680.5415568,-3194,17046,-2795
1,1733763680.5430274,-9343,27167,-11076
2,1733763680.5442667,-1654,3634,-2296
0,1733763680.5650206,4968,-8763,7377
1,1733763680.575072,-2306,14036,-10185
2,1733763680.5763183,-658,3078,-944
0,1733763680.5981007,137,-8258,3635
1,1733763680.5995126,1671,8999,-3409
2,1733763680.6087508,169,2063,-165
0,1733763680.6310873,-2335,-6196,911
1,1733763680.6327822,1772,21194,2898
2,1733763680.6416333,44,2223,-238
0,1733763680.6636906,-4325,13236,342
1,1733763680.6660304,-7853,27542,-8723
2,1733763680.6676624,-1299,3488,-1911
0,1733763680.7351844,3291,-7126,6962
1,1733763680.7533789,-4616,4516,-14160
2,1733763680.760084,-698,2563,-1404
0,1733763680.838121,2101,-3190,2349
1,1733763680.8519537,-1500,5830,-2521
2,1733763680.8975685,77,2088,-108
0,1733763680.967485,-715,-2320,-698
1,1733763680.988809,-1530,22213,3179
2,1733763681.0133522,-49,2532,-239
0,1733763681.0933022,-3487,16249,354
1,1733763681.0956628,-8740,30589,-8114
2,1733763681.099479,-1345,3717,-1101
0,1733763681.134754,2087,-4166,4262
1,1733763681.1471922,-1529,-883,-14044
2,1733763681.1485865,-626,2149,-1488
0,1733763681.1535351,873,-1758,1934
1,1733763681.1549652,-679,4461,-2994
2,1733763681.1558635,72,1375,-268
0,1733763681.159637,-214,-2280,1080
1,1733763681.1607525,-827,22824,4550
2,1733763681.1622844,97,2708,222
0,1733763681.1672018,-1789,6254,2460
1,1733763681.1682854,-382,29516,216
2,1733763681.1695178,-1238,3507,-1278
0,1733763681.173071,2495,-4844,-1921
1,1733763681.1740084,-132,-11824,-14078
2,1733763681.1748254,-90,652,-1329
0,1733763681.1780121,249,-2008,-2892
1,1733763681.1791234,-4078,2402,-4194
