0,1733761985.695379,33,231,224
0,1733761985.6972141,76,-210,-11
1,1733761985.706073,-11887,-6330,-4421
2,1733761985.707159,-1755,-1058,-546
0,1733761985.7553864,477,-63,245
1,1733761985.758873,-13464,-6608,-4186
2,1733761985.7644932,-1869,-890,-570
0,1733761985.867717,5,-258,0
1,1733761985.8824377,-12538,-8358,-4668
2,1733761985.932554,-2039,-956,-451
0,1733761986.0245106,385,-61,-3
1,1733761986.067061,-13330,-7403,-4499
2,1733761986.0982196,-1904,-931,-613
0,1733761986.1497803,241,-388,147
1,1733761986.1694643,-12947,-7534,-4234
2,1733761986.1738324,-2019,-916,-459
0,1733761986.1862574,-63,-141,-35
1,1733761986.1875854,-13559,-8271,-4215
2,1733761986.188825,-1903,-826,-343
0,1733761986.1940072,315,87,239
1,1733761986.1955252,-14314,-8001,-5393
2,1733761986.196511,-1935,-876,-563
0,1733761986.2004776,-35,-311,3
1,1733761986.2017717,-13854,-7850,-4383
2,1733761986.2031677,-1817,-867,-362
0,1733761986.2087035,275,262,78
1,1733761986.211229,-14402,-8063,-5038
2,1733761986.2118354,-1912,-860,-513
0,1733761986.217448,-97,-188,176
1,1733761986.2192023,-14086,-7605,-4861
2,1733761986.2203743,-1794,-915,-536
0,1733761986.2257216,263,361,-8
1,1733761986.2273,-15285,-6925,-4355
2,1733761986.2284155,-1632,-767,-347
0,1733761986.2336223,-69,675,319
1,1733761986.235135,-15724,-7890,-4618
2,1733761986.236108,-1801,-811,-515
0,1733761986.2402637,-103,523,-15
1,1733761986.2412949,-16382,-7666,-4447
2,1733761986.242404,-1570,-849,-435
0,1733761986.2476494,298,617,152
1,1733761986.249009,-15862,-7389,-3397
2,1733761986.2506204,-1418,-720,-500
0,1733761986.25579,-276,449,8
1,1733761986.2573104,-14963,-7281,-3557
2,1733761986.258609,-1572,-808,-378
0,1733761986.2635717,75,670,-6
1,1733761986.264885,-16015,-6791,-3189
2,1733761986.2660916,-1446,-821,-550
0,1733761986.2700844,-137,586,214
1,1733761986.2721193,-15052,-7208,-3325
2,1733761986.273883,-1543,-756,-363
0,1733761986.2798166,-268,837,-61
1,1733761986.2840812,-15423,-7001,-4027
2,1733761986.2873964,-1455,-819,-501
0,1733761986.2912955,177,715,190
1,1733761986.2944956,-13922,-6275,-3414
2,1733761986.2947984,-1555,-872,-640
0,1733761986.3028991,-283,241,99
2,1733761986.312072,-1473,-975,-532
1,1733761986.3123498,-12923,-6698,-2893
0,1733761986.3160157,27,873,153
2,1733761986.3181803,-1618,-835,-538
1,1733761986.3192992,-13592,-6790,-4276
0,1733761986.339825,-130,313,174
1,1733761986.3412852,-12395,-6304,-3083
2,1733761986.3523061,-1491,-1014,-708
0,1733761986.363841,117,84,104
1,1733761986.3727493,-11784,-6354,-3175
2,1733761986.375199,-1727,-1008,-499
0,1733761986.395545,56,344,400
1,1733761986.405579,-12767,-6715,-3860
2,1733761986.4072998,-1795,-963,-611
0,1733761986.4283803,9,-76,78
1,1733761986.4293892,-11692,-6680,-3780
2,1733761986.4387898,-1751,-1050,-549
0,1733761986.4614134,427,205,268
1,1733761986.462767,-12262,-6276,-2820
2,1733761986.4718733,-1757,-960,-558
0,1733761986.484696,-167,-239,107
1,1733761986.4947298,-11848,-6703,-4451
2,1733761986.495934,-2024,-1028,-509
0,1733761986.517256,315,-267,32
1,1733761986.527503,-13274,-6948,-4583
2,1733761986.5285823,-1812,-928,-620
0,1733761986.5507765,174,-315,133
1,1733761986.5519934,-11786,-7620,-4566
2,1733761986.561163,-1992,-994,-539
0,1733761986.5833373,31,-376,-44
1,1733761986.5847006,-13484,-8185,-4386
2,1733761986.5860248,-1933,-916,-432
0,1733761986.6069498,406,-157,220
1,1733761986.6167943,-13634,-7692,-4771
2,1733761986.6179097,-1940,-886,-595
0,1733761986.6399353,63,-362,-33
1,1733761986.6497962,-13576,-8345,-4697
2,1733761986.6510193,-1901,-892,-432
0,1733761986.6725628,252,403,85
1,1733761986.673722,-13942,-7963,-4758
2,1733761986.6834667,-1783,-892,-404
0,1733761986.7054284,51,-410,166
1,1733761986.7068882,-15737,-8337,-4622
2,1733761986.7083225,-1923,-877,-477
0,1733761986.7289848,45,254,22
1,1733761986.73891,-14395,-7472,-4574
2,1733761986.7401211,-1740,-863,-353
0,1733761986.7618868,114,472,340
1,1733761986.7633474,-15647,-7953,-4968
2,1733761986.7724407,-1896,-852,-510
0,1733761986.794746,-121,142,5
1,1733761986.7963421,-15026,-7428,-4149
2,1733761986.8053834,-1653,-928,-411
0,1733761986.8185825,278,423,133
1,1733761986.8280683,-15454,-7938,-4439
2,1733761986.8292859,-1518,-753,-390
0,1733761986.8507876,-192,106,66
1,1733761986.8611276,-16265,-7506,-3627
2,1733761986.8623338,-1667,-811,-436
0,1733761986.883922,43,693,-37
1,1733761986.8855824,-16285,-7021,-4170
2,1733761986.8945062,-1464,-835,-440
0,1733761986.9166486,-133,618,199
1,1733761986.9179215,-15833,-7327,-3748
2,1733761986.9274538,-1654,-762,-439
0,1733761986.9411495,-187,820,-37
1,1733761986.95058,-16162,-7241,-2669
2,1733761986.9523692,-1493,-897,-450
0,1733761986.9730937,129,628,274
1,1733761986.9832528,-14904,-6425,-3520
2,1733761986.9848764,-1468,-805,-599
0,1733761987.0061722,-314,672,-17
1,1733761987.0077343,-13377,-6872,-3028
2,1733761987.0167792,-1450,-895,-453
0,1733761987.0388925,62,724,203
1,1733761987.0402071,-14518,-7114,-3903
2,1733761987.041552,-1604,-991,-542
0,1733761987.0635102,-212,618,171
1,1733761987.072342,-13381,-6404,-3666
2,1733761987.0735617,-1622,-928,-588
0,1733761987.0951803,32,449,93
1,1733761987.10545,-12074,-6553,-3055
2,1733761987.1066444,-1653,-999,-514
0,1733761987.1280975,82,585,425
1,1733761987.1295598,-13496,-6542,-3620
2,1733761987.138721,-1697,-921,-584
0,1733761987.1609874,-157,32,38
1,1733761987.162121,-11567,-6569,-3251
2,1733761987.163243,-1642,-1061,-565
0,1733761987.184434,321,570,269
1,1733761987.1943657,-13253,-6242,-3274
2,1733761987.1955643,-1695,-983,-607
0,1733761987.2175953,-173,-236,145
1,1733761987.2187798,-11653,-6801,-3467
2,1733761987.2278957,-1894,-1053,-572
0,1733761987.25029,170,-335,24
1,1733761987.2514868,-12475,-6682,-4240
2,1733761987.260918,-1697,-946,-589
0,1733761987.2834158,214,-157,242
1,1733761987.2853956,-11501,-6864,-3990
2,1733761987.2875726,-1919,-920,-629
0,1733761987.3074691,22,-239,-75
1,1733761987.3164883,-12828,-8036,-4303
2,1733761987.3182402,-2024,-972,-546
0,1733761987.3874447,339,-225,229
1,1733761987.4095645,-13283,-7294,-4886
2,1733761987.4139404,-1882,-891,-597
0,1733761987.5382802,-27,-384,-29
1,1733761987.5495093,-12729,-8473,-4812
2,1733761987.5548856,-1994,-925,-547
0,1733761987.618464,423,128,96
1,1733761987.6739767,-13542,-7700,-4334
2,1733761987.6751754,-1861,-883,-418
0,1733761987.7430487,38,34,118
1,1733761987.7448132,-14876,-8576,-4835
2,1733761987.746162,-1972,-864,-483
0,1733761987.7498293,129,-108,-42
1,1733761987.7510157,-14166,-7837,-4310
2,1733761987.7522962,-1789,-923,-471
0,1733761987.7561042,210,213,327
1,1733761987.7572355,-15171,-7932,-4403
2,1733761987.7581291,-1956,-811,-442
0,1733761987.76183,-128,-13,-34
1,1733761987.7634144,-13961,-7930,-4760
2,1733761987.7645328,-1752,-817,-393
0,1733761987.7677913,234,227,204
1,1733761987.7688901,-15205,-7272,-4575
2,1733761987.7700655,-1622,-846,-423
0,1733761987.7735748,-101,583,113
1,1733761987.7748938,-16798,-7610,-3752
2,1733761987.7760477,-1762,-778,-377
0,1733761987.7796562,-56,686,-21
1,1733761987.7807505,-15320,-7218,-3510
2,1733761987.7816591,-1580,-808,-427
0,1733761987.78489,67,638,204
1,1733761987.7858353,-16224,-6847,-4200
2,1733761987.7868233,-1391,-811,-524
0,1733761987.7907119,-78,679,-53
1,1733761987.791788,-14962,-6952,-2282
2,1733761987.7928896,-1572,-806,-343
0,1733761987.7964652,-99,861,238
1,1733761987.797489,-15284,-6501,-4011
2,1733761987.7985792,-1439,-793,-559
0,1733761987.8023243,-114,841,-28
1,1733761987.8035047,-14151,-7089,-3494
2,1733761987.8044014,-1568,-879,-583
0,1733761987.8081932,169,759,135
1,1733761987.809384,-13122,-6825,-3232
2,1733761987.81056,-1490,-832,-422
0,1733761987.813831,-326,801,116
1,1733761987.8147297,-14109,-6567,-3996
2,1733761987.8157868,-1543,-865,-583
0,1733761987.8278031,14,566,-25
1,1733761987.828775,-12578,-6455,-2931
2,1733761987.8384914,-1523,-996,-622
0,1733761987.8510897,98,540,389
1,1733761987.8613665,-14468,-6307,-3949
2,1733761987.86282,-1608,-915,-506
0,1733761987.8843307,-328,313,100
1,1733761987.894271,-12497,-6631,-2864
2,1733761987.895388,-1797,-1023,-556
0,1733761987.917283,275,-93,243
1,1733761987.9184563,-11745,-6121,-3991
2,1733761987.9278095,-1619,-1003,-619
0,1733761987.9500082,15,74,176
1,1733761987.9514089,-12411,-6218,-4009
2,1733761987.9610248,-1810,-929,-583
0,1733761987.9734488,53,-25,61
1,1733761987.9837682,-11600,-7642,-4239
2,1733761987.98546,-1898,-987,-594
0,1733761988.0063274,150,53,268
1,1733761988.016392,-12268,-6132,-4384
2,1733761988.0176013,-1807,-956,-677
0,1733761988.039215,198,-34,-4
1,1733761988.0406215,-11953,-7317,-3896
2,1733761988.049836,-1993,-966,-536
0,1733761988.072079,318,-290,290
1,1733761988.0736144,-12559,-7156,-5099
2,1733761988.0750115,-1804,-913,-610
0,1733761988.0955303,77,-468,-39
1,1733761988.1055908,-12089,-7558,-4244
2,1733761988.1066911,-2007,-957,-576
0,1733761988.1285632,341,-155,63
1,1733761988.1384952,-13373,-7583,-4226
2,1733761988.1396635,-1935,-909,-442
0,1733761988.1612494,-14,-163,113
1,1733761988.1626794,-13913,-8053,-5099
2,1733761988.171967,-2025,-909,-577
0,1733761988.1940653,222,-302,-52
1,1733761988.1955626,-13652,-7985,-4305
2,1733761988.1972203,-1904,-936,-407
0,1733761988.2177715,226,-253,324
1,1733761988.227673,-14562,-7465,-4983
2,1733761988.22922,-1828,-874,-446
0,1733761988.2505727,21,454,19
1,1733761988.2520545,-15902,-8145,-5151
2,1733761988.2611718,-1836,-856,-433
